GroupNumber    M200[Msol]    fdisk    fbulge    fihl    DtoT_30kpc    kappa_co_30kpc    f_gt_100kpc    f_gt_30kpc    f_gt_2r50    disk_t50    disk_r50    disk_sfr    bulge_t50    bulge_r50    bulge_sfr    ihl_t50    ihl_r50    ihl_sfr
99 1.427133e+13 0.000000e+00 6.874738e-01 3.125262e-01 5.407846e-02 1.504514e-01 1.332681e-01 4.081954e-01 3.101524e-01 nan nan nan 1.043970e+01 1.198890e+01 5.621390e-01 9.911980e+00 9.009374e+01 1.060547e+00
100 1.680467e+13 1.344301e-01 6.011418e-01 2.644280e-01 1.482473e-01 2.187154e-01 1.868396e-01 3.782491e-01 3.756162e-01 8.338028e+00 9.304900e+01 1.018635e+00 1.039624e+01 5.751434e+00 3.149777e-01 9.212197e+00 9.300322e+01 1.399466e-01
101 1.593786e+13 0.000000e+00 8.329918e-01 1.670082e-01 4.877426e-02 1.452005e-01 1.304204e-01 3.656060e-01 3.251944e-01 nan nan nan 1.112431e+01 1.306457e+01 1.736539e+00 1.080072e+01 1.424856e+02 1.865361e-02
102 1.290742e+13 2.684582e-01 5.152897e-01 2.162520e-01 2.495089e-01 2.816705e-01 1.463883e-01 3.408367e-01 3.505433e-01 9.593738e+00 2.902037e+01 3.015370e+00 9.635068e+00 5.252729e+00 4.097100e-02 9.065523e+00 9.391615e+01 2.925801e+00
103 1.717696e+13 0.000000e+00 6.701671e-01 3.298329e-01 5.901923e-02 1.833612e-01 1.811264e-01 3.966021e-01 3.749534e-01 nan nan nan 1.198397e+01 5.601517e+00 9.646375e-01 1.061941e+01 8.998371e+01 2.087349e-01
104 1.682182e+13 0.000000e+00 7.037579e-01 2.962421e-01 1.752701e-01 2.049550e-01 1.937676e-01 4.263262e-01 3.599060e-01 nan nan nan 9.282911e+00 9.585555e+00 4.740613e+00 9.468518e+00 1.354973e+02 1.985889e-01
105 1.867542e+13 0.000000e+00 8.219976e-01 1.780024e-01 4.827365e-01 3.419163e-01 1.153882e-01 2.594099e-01 3.627449e-01 nan nan nan 1.038916e+01 4.785257e+00 1.546727e-01 1.021836e+01 1.234168e+02 3.465962e-01
106 1.487332e+13 0.000000e+00 6.618305e-01 3.381695e-01 1.818977e-01 2.753893e-01 1.426443e-01 4.722547e-01 2.894809e-01 nan nan nan 1.013732e+01 1.396046e+01 4.844163e+00 9.335652e+00 8.106182e+01 2.005078e+00
107 1.451330e+13 0.000000e+00 6.024541e-01 3.975459e-01 2.475065e-02 1.536657e-01 1.375309e-01 3.689245e-01 3.555069e-01 nan nan nan 1.100853e+01 6.833624e+00 1.130545e-01 1.007321e+01 7.231790e+01 3.909217e-01
108 1.657909e+13 3.044159e-01 4.313999e-01 2.641842e-01 4.685410e-01 3.623836e-01 1.908225e-01 3.672948e-01 3.849333e-01 9.480515e+00 7.386773e+00 1.023437e+00 1.195713e+01 6.870049e+00 4.288401e-01 1.078275e+01 1.292512e+02 4.026510e-01
109 1.692275e+13 3.009205e-01 4.764580e-01 2.226215e-01 3.679384e-01 3.303113e-01 1.349602e-01 3.110824e-01 3.634818e-01 7.171807e+00 4.175285e+00 4.627653e+00 1.058651e+01 9.721918e+00 3.099177e-01 9.977032e+00 8.771875e+01 1.015200e+00
110 1.678787e+13 4.588393e-01 2.289362e-01 3.122245e-01 7.276234e-01 5.665889e-01 1.799487e-01 3.245742e-01 3.701499e-01 9.657469e+00 7.231012e+00 3.869448e+00 1.130253e+01 3.175496e+00 1.690413e-01 1.026130e+01 1.008967e+02 9.209578e-01
111 1.536595e+13 1.270936e-01 4.692133e-01 4.036932e-01 1.856445e-01 2.986552e-01 1.509609e-01 3.708343e-01 3.429371e-01 2.729184e+00 1.519548e+01 8.343224e+00 1.014233e+01 6.011575e+00 6.013524e-01 9.629408e+00 7.026475e+01 2.769052e-01
112 1.404880e+13 0.000000e+00 5.784464e-01 4.215536e-01 3.916022e-02 1.494911e-01 1.412832e-01 4.330000e-01 3.264015e-01 nan nan nan 9.597094e+00 8.838826e+00 6.579417e-02 9.557562e+00 6.815717e+01 7.970081e-02
113 1.635595e+13 0.000000e+00 7.416047e-01 2.583953e-01 1.371564e-01 1.534956e-01 1.331879e-01 3.323216e-01 3.301769e-01 nan nan nan 9.127819e+00 8.956848e+00 2.249256e+00 9.760710e+00 1.024148e+02 2.021431e-01
114 1.139148e+13 0.000000e+00 6.381323e-01 3.618677e-01 2.738813e-01 2.684972e-01 1.749692e-01 4.539609e-01 3.797915e-01 nan nan nan 8.275825e+00 8.520680e+00 5.771672e-01 8.292928e+00 9.487120e+01 1.279020e+00
115 1.311073e+13 2.884211e-01 5.104037e-01 2.011753e-01 3.459450e-01 3.206365e-01 1.147566e-01 3.175909e-01 3.564023e-01 9.962458e+00 2.567251e+01 8.313707e-01 1.012943e+01 4.804558e+00 9.365155e-01 9.948761e+00 7.665505e+01 3.347264e-01
116 1.527165e+13 0.000000e+00 7.349014e-01 2.650986e-01 4.626253e-02 1.813578e-01 1.580220e-01 3.334712e-01 3.661371e-01 nan nan nan 1.043789e+01 7.219658e+00 4.002997e-01 9.880643e+00 1.130020e+02 1.008737e+00
117 1.554108e+13 1.536726e-01 5.539941e-01 2.923333e-01 1.034594e-01 2.520288e-01 1.121246e-01 3.050404e-01 3.087275e-01 4.066208e+00 2.951372e+01 5.399772e+00 1.088382e+01 5.160349e+00 3.545709e-01 1.086266e+01 5.178295e+01 2.114949e-01
118 1.214057e+13 0.000000e+00 6.741881e-01 3.258119e-01 1.019158e-01 1.794688e-01 2.560747e-01 4.646910e-01 3.805867e-01 nan nan nan 9.546043e+00 9.782460e+00 6.761501e-01 9.400910e+00 2.242649e+02 3.413363e-01
119 7.728478e+12 1.144976e-01 4.180699e-01 4.674325e-01 3.489349e-01 2.823934e-01 7.411670e-02 2.532741e-01 3.574797e-01 8.788960e+00 1.298745e+01 4.172199e-02 1.081705e+01 2.033548e+00 1.898302e-01 1.041822e+01 2.668703e+01 1.467974e-01
120 1.163389e+13 4.896250e-01 3.154521e-01 1.949228e-01 6.308168e-01 6.017778e-01 7.009475e-02 1.895243e-01 2.632712e-01 6.008915e+00 1.043053e+01 5.019291e+00 1.207747e+01 5.354994e+00 6.088577e-02 9.957108e+00 6.717000e+01 1.662069e-01
121 9.973435e+12 2.058142e-01 5.165341e-01 2.776517e-01 2.044453e-01 3.246583e-01 1.035789e-01 2.625465e-01 3.351239e-01 4.609349e+00 8.868956e+00 1.772942e+00 1.106642e+01 4.301950e+00 1.042067e+00 1.048157e+01 6.474629e+01 3.404668e-01
122 1.193567e+13 0.000000e+00 4.210959e-01 5.789041e-01 1.776908e-01 2.752812e-01 1.519536e-01 4.262968e-01 3.894339e-01 nan nan nan 1.078332e+01 2.577666e+00 0.000000e+00 8.368199e+00 5.911323e+01 9.982569e+00
123 1.304850e+13 0.000000e+00 6.771495e-01 3.228505e-01 3.229850e-01 2.452811e-01 8.009931e-02 2.349342e-01 3.524363e-01 nan nan nan 9.969341e+00 4.371564e+00 7.533991e-02 1.083112e+01 3.667829e+01 7.906984e-02
124 1.355126e+13 0.000000e+00 7.721932e-01 2.278068e-01 2.394245e-02 1.581766e-01 1.357042e-01 4.203785e-01 3.153271e-01 nan nan nan 1.055716e+01 1.466658e+01 5.906971e-01 1.048157e+01 1.169411e+02 1.069234e-01
125 1.257883e+13 0.000000e+00 8.778061e-01 1.221939e-01 4.839311e-01 3.939677e-01 7.114602e-02 2.149100e-01 2.879256e-01 nan nan nan 9.636177e+00 9.192873e+00 2.087349e+00 1.033471e+01 1.172759e+02 5.857990e-01
126 1.270478e+13 0.000000e+00 6.687618e-01 3.312382e-01 1.128703e-02 1.403805e-01 1.372771e-01 3.918985e-01 3.314410e-01 nan nan nan 1.075609e+01 9.919198e+00 8.566277e-02 1.023740e+01 8.117992e+01 1.871000e-01
127 1.071223e+13 0.000000e+00 6.927838e-01 3.072162e-01 4.524599e-02 1.481156e-01 1.336929e-01 3.900746e-01 3.332889e-01 nan nan nan 1.047079e+01 1.061341e+01 3.142014e-01 9.685684e+00 8.299307e+01 6.037701e-01
128 1.137398e+13 2.271224e-01 3.367663e-01 4.361113e-01 3.074647e-01 2.914043e-01 1.177054e-01 3.553946e-01 3.642673e-01 6.028140e+00 4.508063e+00 2.157681e+00 9.461615e+00 7.005093e+00 5.509738e-01 9.061784e+00 6.045483e+01 2.274679e-01
129 1.414506e+13 2.072450e-01 3.900683e-01 4.026868e-01 2.503952e-01 3.252331e-01 1.031902e-01 3.028265e-01 3.449954e-01 7.701003e+00 8.294109e+00 2.380463e+00 1.137011e+01 4.329751e+00 1.119939e-01 1.087063e+01 5.342446e+01 2.875976e-01
130 1.042553e+13 0.000000e+00 8.187710e-01 1.812290e-01 1.091579e-01 1.922971e-01 1.096809e-01 2.763501e-01 3.268534e-01 nan nan nan 1.035707e+01 8.340999e+00 3.557815e-01 9.843153e+00 1.146698e+02 1.267778e-01
131 1.364634e+13 0.000000e+00 6.663116e-01 3.336884e-01 8.652161e-02 2.209699e-01 1.365493e-01 4.082326e-01 3.187009e-01 nan nan nan 9.348397e+00 1.206945e+01 3.178303e+00 9.439924e+00 7.927638e+01 3.471436e-02
132 6.701099e+12 2.823156e-01 6.073617e-01 1.103226e-01 5.255920e-01 3.617510e-01 4.182240e-02 1.609680e-01 3.213400e-01 7.913230e+00 6.315515e+00 1.409030e+00 8.800742e+00 6.053557e+00 5.253433e-01 9.199100e+00 3.082459e+01 3.114881e-02
133 1.380651e+13 2.407747e-01 4.239535e-01 3.352718e-01 3.151984e-01 2.875599e-01 1.762287e-01 3.612156e-01 4.019802e-01 9.048052e+00 6.038953e+00 1.229755e-01 1.093095e+01 4.000872e+00 9.452842e-02 9.680638e+00 9.580412e+01 3.723667e-01
134 9.867624e+12 0.000000e+00 6.742117e-01 3.257883e-01 2.978653e-01 2.482164e-01 1.271721e-01 3.383321e-01 3.492928e-01 nan nan nan 8.778860e+00 7.437216e+00 1.009060e+00 8.578899e+00 7.727668e+01 1.204862e+00
135 1.195750e+13 2.060392e-01 4.821643e-01 3.117965e-01 5.158965e-01 3.170558e-01 1.314579e-01 3.608787e-01 3.333727e-01 8.754520e+00 7.746663e+00 3.637310e-02 9.423707e+00 1.173057e+01 2.807253e-01 8.968463e+00 7.218562e+01 7.621115e-02
136 1.332026e+13 3.716714e-01 3.691835e-01 2.591451e-01 6.257651e-01 5.589479e-01 1.268231e-01 2.524119e-01 2.818987e-01 8.151912e+00 1.237480e+01 7.127698e-01 1.237351e+01 2.410185e+00 8.584210e-02 1.051335e+01 9.784132e+01 1.073095e+00
137 1.251993e+13 3.174870e-01 4.494263e-01 2.330866e-01 2.762281e-01 4.137149e-01 1.000507e-01 2.107799e-01 2.942448e-01 6.686820e+00 1.201138e+01 3.522693e+00 1.178580e+01 3.364692e+00 1.096189e-01 1.139703e+01 5.154891e+01 2.101713e-01
138 1.110010e+13 0.000000e+00 7.733308e-01 2.266692e-01 5.584800e-02 1.742260e-01 1.153137e-01 3.656649e-01 3.173650e-01 nan nan nan 9.358168e+00 1.142655e+01 1.446192e-01 9.063280e+00 9.586361e+01 3.335801e-01
139 1.163059e+13 0.000000e+00 6.185382e-01 3.814618e-01 1.847492e-01 2.137130e-01 1.044716e-01 3.531228e-01 3.290678e-01 nan nan nan 8.671051e+00 7.742808e+00 2.700731e-01 9.066270e+00 5.287632e+01 7.973637e-01
140 6.195292e+12 0.000000e+00 6.645685e-01 3.354315e-01 9.120243e-02 1.779728e-01 8.180180e-02 2.653000e-01 3.400417e-01 nan nan nan 9.872825e+00 4.904794e+00 0.000000e+00 9.320980e+00 5.318518e+01 1.970824e+00
141 8.532842e+12 6.119306e-01 1.971205e-01 1.909489e-01 7.624009e-01 5.852034e-01 3.876525e-02 1.962592e-01 2.863450e-01 8.870018e+00 1.138910e+01 5.185517e+00 1.001760e+01 2.897358e+00 9.200755e-02 1.026720e+01 3.393442e+01 9.105282e-02
142 1.095424e+13 0.000000e+00 8.292730e-01 1.707270e-01 7.301272e-02 1.789469e-01 1.146791e-01 3.943139e-01 2.850451e-01 nan nan nan 9.442699e+00 1.610378e+01 2.369426e+00 9.196185e+00 1.242316e+02 1.737036e-01
143 1.092043e+13 0.000000e+00 7.737584e-01 2.262416e-01 4.553232e-02 1.560222e-01 1.362808e-01 3.735688e-01 3.321744e-01 nan nan nan 8.516067e+00 1.159739e+01 1.584685e-01 9.180367e+00 1.150564e+02 4.968484e-02
144 1.063984e+13 0.000000e+00 7.052365e-01 2.947635e-01 9.754344e-02 1.548831e-01 1.073780e-01 2.909314e-01 3.272142e-01 nan nan nan 9.585954e+00 7.166883e+00 2.546735e+00 1.025958e+01 7.007732e+01 1.880918e-01
145 1.212086e+13 0.000000e+00 6.027455e-01 3.972545e-01 1.082571e-01 1.599064e-01 1.768351e-01 4.133914e-01 3.700161e-01 nan nan nan 9.316474e+00 6.196861e+00 3.959420e-01 8.897205e+00 8.666282e+01 2.544555e+00
146 1.269446e+13 0.000000e+00 7.377234e-01 2.622766e-01 4.530851e-02 1.499379e-01 1.168961e-01 3.557492e-01 3.329766e-01 nan nan nan 9.465298e+00 9.269702e+00 2.015166e+00 9.486187e+00 8.656783e+01 8.974441e-02
147 9.447706e+12 1.917714e-01 5.103378e-01 2.978907e-01 4.661754e-01 3.851097e-01 1.364341e-01 2.578457e-01 3.624326e-01 5.076352e+00 4.615410e+00 2.993806e+00 8.311262e+00 4.425268e+00 4.136226e+00 8.321331e+00 6.147045e+01 2.952029e-01
148 1.302973e+13 0.000000e+00 3.484770e-01 6.515230e-01 3.803988e-01 3.620071e-01 3.390541e-01 4.889901e-01 4.144583e-01 nan nan nan 9.758661e+00 1.349074e+00 6.799988e-02 9.231055e+00 1.072545e+02 2.544219e+00
149 1.179000e+13 2.082090e-01 3.700950e-01 4.216960e-01 3.997784e-01 3.137208e-01 8.525238e-02 2.695454e-01 3.338329e-01 9.210743e+00 1.093385e+01 8.612611e-03 1.047510e+01 3.179537e+00 2.180892e-01 1.061545e+01 2.634203e+01 1.021472e-01
150 1.088269e+13 3.857749e-01 3.170047e-01 2.972204e-01 5.910874e-01 5.020741e-01 8.724793e-02 2.162754e-01 3.190000e-01 6.566235e+00 9.596055e+00 7.243000e-03 1.169835e+01 1.970245e+00 8.654259e-01 1.028921e+01 5.388409e+01 3.389127e-01
151 9.325239e+12 0.000000e+00 6.519813e-01 3.480187e-01 3.791246e-01 3.419271e-01 1.390136e-01 3.248514e-01 3.310071e-01 nan nan nan 9.652224e+00 6.855830e+00 3.704724e+00 8.773212e+00 7.505471e+01 5.513050e-01
152 1.130677e+13 1.856069e-01 4.751712e-01 3.392219e-01 2.696205e-01 3.077861e-01 1.137036e-01 3.144693e-01 3.415839e-01 3.794479e+00 1.090565e+01 3.690700e+00 9.514503e+00 6.118107e+00 9.398510e-01 9.894042e+00 6.528013e+01 7.909757e-02
153 1.022759e+13 0.000000e+00 6.500418e-01 3.499582e-01 7.672937e-02 1.873027e-01 1.239764e-01 3.830937e-01 3.137515e-01 nan nan nan 9.450551e+00 9.520283e+00 2.917356e+00 9.362988e+00 7.379145e+01 1.391822e+00
154 6.890795e+12 0.000000e+00 6.883360e-01 3.116640e-01 7.327594e-02 1.899374e-01 8.835068e-02 2.780728e-01 3.449334e-01 nan nan nan 1.061683e+01 4.738271e+00 8.428491e-02 1.001151e+01 5.726268e+01 1.958032e-01
155 1.137465e+13 0.000000e+00 6.868084e-01 3.131916e-01 5.742371e-02 1.804547e-01 1.318071e-01 3.012174e-01 3.724630e-01 nan nan nan 1.125638e+01 4.065112e+00 1.892278e-01 9.863203e+00 8.107308e+01 1.055719e-01
156 1.135428e+13 2.227210e-01 4.535213e-01 3.237577e-01 3.825491e-01 3.151988e-01 8.803050e-02 3.010603e-01 3.081225e-01 1.040431e+01 1.665425e+01 1.279128e+00 1.113974e+01 5.642305e+00 3.468887e-02 1.000307e+01 5.118412e+01 1.480615e-01
157 6.317823e+12 2.853433e-01 4.827608e-01 2.318959e-01 7.017304e-01 5.317435e-01 5.447475e-02 1.572556e-01 3.233858e-01 9.117313e+00 4.389552e+00 1.628503e-01 1.017591e+01 1.857002e+00 6.797318e-01 1.032348e+01 5.633974e+01 5.766265e-01
158 1.023751e+13 3.256758e-01 3.901750e-01 2.841491e-01 3.778455e-01 2.953553e-01 1.014408e-01 2.852847e-01 3.534815e-01 9.735490e+00 7.710934e+00 4.872999e-02 9.836484e+00 6.053034e+00 1.714785e-02 9.448704e+00 3.748468e+01 9.697894e-02
159 1.181425e+13 0.000000e+00 7.103802e-01 2.896198e-01 4.451445e-02 1.372660e-01 1.998512e-01 3.324847e-01 3.930801e-01 nan nan nan 1.250977e+01 4.776209e+00 1.598703e-01 1.036389e+01 1.642042e+02 1.923586e-01
160 1.160005e+13 0.000000e+00 8.903360e-01 1.096640e-01 1.353964e-01 2.301643e-01 1.020439e-01 3.316376e-01 3.129836e-01 nan nan nan 9.354050e+00 1.319607e+01 4.151954e+00 9.442699e+00 1.617971e+02 2.136200e-01
161 1.084393e+13 0.000000e+00 6.797593e-01 3.202407e-01 1.445822e-01 2.622659e-01 1.463816e-01 3.455912e-01 3.407254e-01 nan nan nan 1.025500e+01 7.277463e+00 1.861224e+00 1.005717e+01 8.623483e+01 9.447959e-01
162 1.055441e+13 0.000000e+00 7.141275e-01 2.858725e-01 1.201763e-01 1.654537e-01 1.341138e-01 3.345569e-01 3.544972e-01 nan nan nan 1.021836e+01 6.197073e+00 0.000000e+00 9.532455e+00 9.397111e+01 2.581817e+00
163 9.266397e+12 0.000000e+00 7.723887e-01 2.276113e-01 2.775957e-02 1.799242e-01 1.621839e-01 3.747236e-01 3.656037e-01 nan nan nan 1.101643e+01 9.249559e+00 7.487677e-01 1.002591e+01 1.286594e+02 1.690330e-01
164 1.023921e+13 0.000000e+00 6.572724e-01 3.427276e-01 1.147106e-02 1.421084e-01 1.190023e-01 3.603480e-01 3.431560e-01 nan nan nan 1.015303e+01 8.234590e+00 2.773372e+00 1.008978e+01 6.756422e+01 3.813446e-01
165 6.460346e+12 0.000000e+00 8.619644e-01 1.380356e-01 5.189947e-01 4.397637e-01 1.095681e-01 1.725468e-01 3.142847e-01 nan nan nan 6.785486e+00 4.238158e+00 5.082806e-02 8.844513e+00 2.058256e+02 5.671079e-01
166 9.509640e+12 0.000000e+00 7.259424e-01 2.740576e-01 5.729405e-02 1.515222e-01 8.406422e-02 2.898445e-01 3.200083e-01 nan nan nan 8.681542e+00 8.286096e+00 1.763724e+00 9.828319e+00 6.634129e+01 6.418747e-01
167 1.095282e+13 0.000000e+00 6.239935e-01 3.760065e-01 4.453492e-01 2.530888e-01 1.365610e-01 3.266552e-01 3.602500e-01 nan nan nan 9.631851e+00 5.253594e+00 2.311515e+00 8.866270e+00 6.857303e+01 1.449063e-01
168 1.041145e+13 0.000000e+00 7.809633e-01 2.190367e-01 1.212293e-01 2.028273e-01 7.501431e-02 2.271342e-01 3.133012e-01 nan nan nan 9.601774e+00 6.639717e+00 1.246938e+00 9.944324e+00 7.220855e+01 6.093818e-02
169 9.117749e+12 5.656842e-01 2.632931e-01 1.710227e-01 8.425412e-01 7.092265e-01 1.145342e-01 1.943309e-01 2.957108e-01 7.026898e+00 9.474699e+00 5.489536e+00 1.028921e+01 2.459166e+00 3.524186e-01 1.000826e+01 1.956419e+02 2.469296e-01
170 1.060714e+13 3.863872e-01 4.044019e-01 2.092109e-01 5.921760e-01 4.425044e-01 1.328562e-01 2.295732e-01 3.076119e-01 8.888844e+00 7.474381e+00 3.699218e-03 1.042296e+01 5.120485e+00 1.972745e-01 9.064277e+00 1.490175e+02 2.111497e+00
171 7.018075e+12 0.000000e+00 6.828107e-01 3.171893e-01 1.006849e-01 1.905810e-01 1.020440e-01 2.886848e-01 3.290629e-01 nan nan nan 9.851501e+00 7.594768e+00 3.481884e-01 9.559366e+00 6.011915e+01 1.068078e-01
172 9.842678e+12 1.543249e-01 4.168035e-01 4.288716e-01 1.328518e-01 2.245085e-01 9.470821e-02 3.000149e-01 3.318828e-01 3.825430e+00 1.794540e+01 3.126507e+00 1.037634e+01 2.597540e+00 9.416722e-02 1.024946e+01 4.135710e+01 5.685291e-01
173 9.358330e+12 4.113217e-01 3.269957e-01 2.616826e-01 6.791047e-01 6.327752e-01 5.807297e-02 1.681721e-01 2.477716e-01 5.787945e+00 1.134892e+01 4.471510e+00 8.275825e+00 4.295282e+00 6.935107e+00 7.746114e+00 3.707753e+01 1.095929e+00
174 9.024788e+12 3.795219e-01 3.443769e-01 2.761012e-01 6.549199e-01 5.598642e-01 8.895680e-02 2.243744e-01 2.989531e-01 5.833122e+00 8.939975e+00 3.816432e+00 1.124663e+01 3.079641e+00 9.712280e-02 9.495111e+00 5.664484e+01 2.645533e-01
175 8.878898e+12 0.000000e+00 7.791273e-01 2.208727e-01 3.270265e-01 1.931661e-01 8.222028e-02 1.800916e-01 3.254004e-01 nan nan nan 1.105529e+01 4.052757e+00 1.061644e-02 1.059728e+01 6.469975e+01 2.932436e-01
176 1.039623e+13 0.000000e+00 4.859597e-01 5.140403e-01 2.475274e-01 2.334159e-01 9.993172e-02 2.884543e-01 3.703131e-01 nan nan nan 1.112449e+01 2.279178e+00 4.467016e-01 9.614505e+00 3.289011e+01 1.000799e+00
177 9.252993e+12 0.000000e+00 6.670686e-01 3.329314e-01 1.041848e-01 1.429650e-01 7.641034e-02 2.762046e-01 3.387429e-01 nan nan nan 1.053400e+01 6.066271e+00 2.013036e+00 9.873507e+00 5.239171e+01 7.125536e-02
178 1.021797e+13 0.000000e+00 6.371179e-01 3.628821e-01 1.615776e-01 1.547282e-01 1.506437e-01 3.652762e-01 3.409505e-01 nan nan nan 1.002814e+01 7.535148e+00 2.534502e+00 8.406898e+00 8.041938e+01 1.709175e-01
179 9.821049e+12 0.000000e+00 5.728712e-01 4.271288e-01 5.876692e-02 1.790580e-01 1.030210e-01 2.560232e-01 3.596586e-01 nan nan nan 1.077935e+01 3.263776e+00 2.261736e-01 9.916557e+00 3.902380e+01 2.170391e-01
180 4.662310e+12 2.416082e-01 5.388056e-01 2.195862e-01 2.834603e-01 2.962773e-01 4.444960e-02 1.836516e-01 3.085459e-01 7.808787e+00 6.038726e+00 2.949818e+00 9.080701e+00 5.268266e+00 1.444168e-01 8.302030e+00 4.319912e+01 2.946097e-01
181 9.188800e+12 0.000000e+00 4.844503e-01 5.155497e-01 2.169639e-01 2.136508e-01 8.889848e-02 3.781713e-01 4.104799e-01 nan nan nan 1.101313e+01 2.383915e+00 0.000000e+00 7.658811e+00 5.851146e+01 5.998338e+00
182 1.050949e+13 0.000000e+00 8.573108e-01 1.426892e-01 3.082968e-01 2.571924e-01 5.291100e-02 1.761979e-01 3.195979e-01 nan nan nan 1.075832e+01 5.427547e+00 7.111937e-01 1.075642e+01 7.452226e+01 2.421943e-01
183 6.379142e+12 0.000000e+00 7.767123e-01 2.232877e-01 5.227793e-02 1.967574e-01 8.017750e-02 2.166063e-01 3.476938e-01 nan nan nan 8.194250e+00 4.016274e+00 1.000662e-02 7.878184e+00 7.598748e+01 4.498042e-01
184 8.096498e+12 2.602769e-01 5.283639e-01 2.113592e-01 7.092403e-01 6.011873e-01 9.527722e-02 2.424337e-01 2.447570e-01 6.740312e+00 1.650653e+01 1.666353e+00 9.086660e+00 9.101673e+00 1.989063e+00 9.917388e+00 6.077375e+01 2.277548e-01
185 1.000523e+13 2.297480e-01 3.099578e-01 4.602942e-01 4.402652e-01 3.271111e-01 1.116450e-01 3.127681e-01 3.843319e-01 7.474735e+00 2.569271e+00 4.911823e-03 1.042766e+01 3.646506e+00 5.600630e-02 1.031090e+01 4.998284e+01 2.475663e-01
186 5.368968e+12 0.000000e+00 8.120880e-01 1.879120e-01 5.023336e-01 3.879232e-01 7.641294e-02 2.144365e-01 3.138448e-01 nan nan nan 8.557665e+00 6.558333e+00 3.268754e+00 8.164700e+00 8.224011e+01 3.485485e-01
187 3.674100e+12 0.000000e+00 8.891563e-01 1.108437e-01 7.759219e-01 6.138737e-01 4.982135e-02 1.082355e-01 2.621873e-01 nan nan nan 6.960316e+00 5.316042e+00 3.176746e+00 9.465758e+00 8.198084e+01 1.071478e-01
188 1.012189e+13 3.410385e-01 4.698211e-01 1.891404e-01 -1.245679e-01 1.762692e-01 1.490165e-01 5.122331e-01 3.339371e-01 6.691217e+00 8.217566e+01 2.155221e+00 1.159640e+01 3.150181e+00 6.247934e-01 9.563198e+00 5.705502e+01 1.163798e+00
189 7.949580e+12 0.000000e+00 6.823169e-01 3.176831e-01 2.453629e-01 2.332469e-01 9.778554e-02 3.615024e-01 2.869488e-01 nan nan nan 9.015201e+00 1.081838e+01 1.975514e-01 8.971380e+00 6.084668e+01 6.040059e-02
190 9.318319e+12 0.000000e+00 7.811747e-01 2.188253e-01 6.276011e-02 1.742986e-01 1.187653e-01 3.483090e-01 3.227738e-01 nan nan nan 9.609713e+00 1.118561e+01 6.139319e-01 9.333289e+00 1.091601e+02 4.990498e-01
191 7.831462e+12 0.000000e+00 5.673071e-01 4.326929e-01 4.055851e-01 2.764777e-01 9.500175e-02 3.020206e-01 3.670439e-01 nan nan nan 1.029488e+01 5.064850e+00 1.641532e+00 1.005396e+01 5.021882e+01 9.880711e-01
192 7.373769e+12 0.000000e+00 5.712599e-01 4.287401e-01 2.738553e-01 2.395567e-01 1.280338e-01 2.452748e-01 3.997326e-01 nan nan nan 1.004792e+01 2.051281e+00 4.357059e-01 9.881482e+00 3.820047e+01 6.676114e-01
193 6.932696e+12 2.358813e-01 4.712757e-01 2.928431e-01 3.241545e-01 3.072229e-01 8.572176e-02 2.147818e-01 3.413626e-01 6.008915e+00 4.237830e+00 4.173963e-02 9.408132e+00 5.048272e+00 2.380564e-01 9.442468e+00 5.403046e+01 1.576711e-01
194 8.990820e+12 3.177039e-01 4.833946e-01 1.989015e-01 5.527749e-01 3.904847e-01 5.266227e-02 2.204959e-01 3.401843e-01 8.497089e+00 1.230620e+01 2.660115e+00 9.695762e+00 4.842581e+00 3.222243e-01 9.447204e+00 4.874292e+01 1.672259e-01
195 9.879738e+12 2.676414e-01 4.009560e-01 3.314026e-01 3.291522e-01 2.748264e-01 1.164474e-01 2.810362e-01 3.413453e-01 9.782541e+00 6.929625e+00 1.497528e-02 9.961224e+00 6.259004e+00 2.216668e-02 1.013889e+01 6.571326e+01 1.684608e-01
196 1.011531e+13 0.000000e+00 7.498215e-01 2.501785e-01 2.467403e-01 2.344462e-01 1.261866e-01 2.820296e-01 3.308556e-01 nan nan nan 1.145137e+01 6.797345e+00 1.155635e-01 1.033845e+01 9.988149e+01 1.061812e+00
197 4.546134e+12 4.520994e-01 3.206041e-01 2.272965e-01 6.316070e-01 4.554601e-01 5.141609e-02 1.505698e-01 2.571540e-01 8.588946e+00 6.522604e+00 8.707353e-03 9.748294e+00 3.240236e+00 2.654210e-01 7.127965e+00 4.044447e+01 2.437909e+00
198 7.588413e+12 0.000000e+00 7.907255e-01 2.092745e-01 1.901496e-02 1.138280e-01 5.965518e-02 2.236160e-01 3.090962e-01 nan nan nan 9.655316e+00 7.025346e+00 6.873106e-01 1.024927e+01 5.759722e+01 6.103854e-02
199 1.051420e+13 0.000000e+00 4.279549e-01 5.720451e-01 5.881566e-02 1.580908e-01 1.649027e-01 4.234977e-01 3.647656e-01 nan nan nan 1.179309e+01 5.304776e+00 8.668773e-01 1.085082e+01 5.627290e+01 5.043812e-01
200 9.507254e+12 0.000000e+00 5.319264e-01 4.680736e-01 9.110783e-03 1.389353e-01 1.898601e-01 3.770177e-01 3.999917e-01 nan nan nan 1.131527e+01 3.122691e+00 4.515884e-02 7.155164e+00 6.879562e+01 2.707025e+00
